timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1602527150945,3531,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3531,0,0
1602527154466,3438,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3438,0,0
1602527154469,3438,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3438,0,0
1602527154471,3437,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3437,0,0
1602527154466,3442,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3442,0,0
1602527154469,3440,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3440,0,0
1602527154475,3438,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3438,0,0
1602527154474,3439,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3439,0,0
1602527154476,3437,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3437,0,0
1602527154477,3440,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3440,0,0
1602527154476,3444,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3444,0,0
1602527157905,3457,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3457,0,0
1602527157910,3452,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3452,0,0
1602527157907,3457,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3457,0,0
1602527157908,3456,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3456,0,0
1602527157908,3456,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3456,0,0
1602527157913,3457,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3457,0,0
1602527157913,3457,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3457,0,0
1602527157920,3451,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3451,0,0
1602527157917,3454,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3454,0,0
1602527157914,3457,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3457,0,0
1602527161365,3642,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3642,0,0
1602527161363,3644,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3644,0,0
1602527161365,3642,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3642,0,0
1602527161365,3644,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3644,0,0
1602527161371,3642,Requisição HTTP,200,OK,Grupo de Usuários 1-1,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3642,0,0
1602527161372,3641,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3641,0,0
1602527161371,3642,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,10,10,http://projetosoap.herokuapp.com/,3642,0,0
1602527161372,3642,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,9,9,http://projetosoap.herokuapp.com/,3642,0,0
1602527161372,3642,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,9,9,http://projetosoap.herokuapp.com/,3642,0,0
1602527161363,3651,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,9,9,http://projetosoap.herokuapp.com/,3651,0,0
1602527165006,3083,Requisição HTTP,200,OK,Grupo de Usuários 1-10,text,true,,786,130,9,9,http://projetosoap.herokuapp.com/,3083,0,0
1602527165006,3084,Requisição HTTP,200,OK,Grupo de Usuários 1-8,text,true,,786,130,8,8,http://projetosoap.herokuapp.com/,3084,0,0
1602527165006,3087,Requisição HTTP,200,OK,Grupo de Usuários 1-4,text,true,,786,130,7,7,http://projetosoap.herokuapp.com/,3087,0,0
1602527165013,3080,Requisição HTTP,200,OK,Grupo de Usuários 1-7,text,true,,786,130,7,7,http://projetosoap.herokuapp.com/,3080,0,0
1602527165008,3086,Requisição HTTP,200,OK,Grupo de Usuários 1-2,text,true,,786,130,5,5,http://projetosoap.herokuapp.com/,3086,0,0
1602527165012,3087,Requisição HTTP,200,OK,Grupo de Usuários 1-6,text,true,,786,130,4,4,http://projetosoap.herokuapp.com/,3087,0,0
1602527165012,3089,Requisição HTTP,200,OK,Grupo de Usuários 1-5,text,true,,786,130,3,3,http://projetosoap.herokuapp.com/,3089,0,0
1602527165013,3088,Requisição HTTP,200,OK,Grupo de Usuários 1-9,text,true,,786,130,3,3,http://projetosoap.herokuapp.com/,3088,0,0
1602527165013,3097,Requisição HTTP,200,OK,Grupo de Usuários 1-3,text,true,,786,130,1,1,http://projetosoap.herokuapp.com/,3097,0,0
